collection_name,catalog_url
"State/UT wise number of Sub-centres, primary health centres(PHCs) & community health centres(CHCs) functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2010
"State/UT wise number of Sub-centres, primary health centres(PHCs) & community health centres(CHCs) functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2011
"State/UT wise number of Sub-centres, primary health centres(PHCs) & community health centres(CHCs) functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise number of primary health centres(PHCs) with Ayush facility,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise number of primary health centres(PHCs) with Ayush facility,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise number of primary health centres(PHCs) with Doctors and without Doctor/Lab technician/pharmacist,https://data.gov.in/catalog/rural-health-statistics---2017
State/UT wise number of primary health centres(PHCs) with Doctors and without Doctor/Lab technician/pharmacist,https://data.gov.in/catalog/rural-health-statistics-in-india---2005
State/UT wise number of primary health centres(PHCs) with Doctors and without Doctor/Lab technician/pharmacist,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise number of primary health centres(PHCs) with Doctors and without Doctor/Lab technician/pharmacist,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise number of primary health centres(PHCs) with Doctors and without Doctor/Lab technician/pharmacist,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise number of primary health centres(PHCs) with Doctors and without Doctor/Lab technician/pharmacist,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise number of primary health centres(PHCs) with Doctors and without Doctor/Lab technician/pharmacist,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise number of primary health centres(PHCs) with Doctors and without Doctor/Lab technician/pharmacist,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise number of primary health centres(PHCs) with Doctors and without Doctor/Lab technician/pharmacist,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
"State/UT wise number of sub divisional hospital, district hospital & mobile medical units functioning",https://data.gov.in/catalog/rural-health-statistics---2015
"State/UT wise number of sub divisional hospital, district hospital & mobile medical units functioning",https://data.gov.in/catalog/rural-health-statistics---2016
"State/UT wise number of sub divisional hospital, district hospital & mobile medical units functioning",https://data.gov.in/catalog/rural-health-statistics---2017
"State/UT wise number of sub divisional hospital, district hospital & mobile medical units functioning",https://data.gov.in/catalog/rural-health-statistics---2018
"State/UT wise number of sub divisional hospital, district hospital & mobile medical units functioning",https://data.gov.in/catalog/rural-health-statistics---2019
"State/UT wise number of sub divisional hospital, district hospital & mobile medical units functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2010
"State/UT wise number of sub divisional hospital, district hospital & mobile medical units functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2011
"State/UT wise number of sub divisional hospital, district hospital & mobile medical units functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2012
"State/UT wise number of sub divisional hospital, district hospital & mobile medical units functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2013
"State/UT wise number of sub divisional hospital, district hospital & mobile medical units functioning",https://data.gov.in/catalog/rural-health-statistics-in-india---2014
"State/UT wise number of sub divisional hospital, district hospital & mobile medical units functioning","https://data.gov.in/catalog/sub-divisional-hospitals,-district-hospitals-and-mobile-medical-units-functioning"
State/UT wise nurse Midwife/Staff nurse at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise nurse Midwife/Staff nurse at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise nurse Midwife/Staff nurse at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise nurse Midwife/Staff nurse at primary health centres(PHCs) & community health centres(CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise pharmacists at primary health centres (PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise pharmacists at primary health centres (PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise pharmacists at primary health centres (PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise pharmacists at primary health centres (PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise pharmacists at primary health centres (PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise pharmacists at primary health centres (PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise pharmacists at primary health centres (PHCs) & CHCs in tribal area,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise pharmacists at primary health centres (PHCs) & community health centres (CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise pharmacists at primary health centres (PHCs) & community health centres (CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise pharmacists at primary health centres (PHCs) & community health centres (CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise pharmacists at primary health centres (PHCs) & community health centres (CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise pharmacists at primary health centres (PHCs) & community health centres (CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise pharmacists at primary health centres (PHCs) & community health centres (CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise pharmacists at primary health centres (PHCs) & community health centres (CHCs),https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise ratio of H.W.(F)/Auxiliary Nurse Midwife(ANM) schools to LHV/Health Assistant (F) training schools and Average population covered,https://data.gov.in/catalog/rural-health-statistics-in-india---2005
State/UT wise ratio of H.W.(F)/Auxiliary Nurse Midwife(ANM) schools to LHV/Health Assistant (F) training schools and Average population covered,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise ratio of H.W.(F)/Auxiliary Nurse Midwife(ANM) schools to LHV/Health Assistant (F) training schools and Average population covered,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise ratio of H.W.(F)/Auxiliary Nurse Midwife(ANM) schools to LHV/Health Assistant (F) training schools and Average population covered,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise ratio of H.W.(F)/Auxiliary Nurse Midwife(ANM) schools to LHV/Health Assistant (F) training schools and Average population covered,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise ratio of H.W.(F)/Auxiliary Nurse Midwife(ANM) schools to LHV/Health Assistant (F) training schools and Average population covered,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise ratio of H.W.(F)/Auxiliary Nurse Midwife(ANM) schools to LHV/Health Assistant (F) training schools and Average population covered,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise ratio of H.W.(F)/Auxiliary Nurse Midwife(ANM) schools to LHV/Health Assistant (F) training schools and Average population covered,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
"State/UT wise total Specialists (Surgeons, OB&GY, Physicians & Paediatricians) at Community Health Centres(CHCs)",https://data.gov.in/catalog/rural-health-statistics-in-india---2005
"State/UT wise total Specialists (Surgeons, OB&GY, Physicians & Paediatricians) at Community Health Centres(CHCs)",https://data.gov.in/catalog/rural-health-statistics-in-india---2006
"State/UT wise total Specialists (Surgeons, OB&GY, Physicians & Paediatricians) at Community Health Centres(CHCs)",https://data.gov.in/catalog/rural-health-statistics-in-india---2007
"State/UT wise total Specialists (Surgeons, OB&GY, Physicians & Paediatricians) at Community Health Centres(CHCs)",https://data.gov.in/catalog/rural-health-statistics-in-india---2008
"State/UT wise total Specialists (Surgeons, OB&GY, Physicians & Paediatricians) at Community Health Centres(CHCs)",https://data.gov.in/catalog/rural-health-statistics-in-india---2009
"State/UT wise total Specialists (Surgeons, OB&GY, Physicians & Paediatricians) at Community Health Centres(CHCs)",https://data.gov.in/catalog/rural-health-statistics-in-india---2010
"State/UT wise total Specialists (Surgeons, OB&GY, Physicians & Paediatricians) at Community Health Centres(CHCs)",https://data.gov.in/catalog/rural-health-statistics-in-india---2011
"State/UT wise total Specialists (Surgeons, OB&GY, Physicians & Paediatricians) at Community Health Centres(CHCs)",https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT-wise Average Rural Area and Average Radial Distance Covered By Health Facilities,https://data.gov.in/catalog/rural-health-statistics---2018
State/UT-wise Average Rural Area and Average Radial Distance Covered By Health Facilities,https://data.gov.in/catalog/rural-health-statistics---2019
